,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type,Art_,Art_10,Art_113,Art_113471/2006,Art_114,Art_12,Art_13,Art_130,Art_14,Art_15,Art_157,Art_1590/2018,Art_16,Art_166,Art_17,Art_18,Art_19,Art_2-,Art_20,Art_21,Art_22,Art_23,Art_24,Art_25,Art_26,Art_27,Art_27ćš,Art_28,Art_28Νόμος3471/2006,Art_29,Art_30,Art_31,Art_32,Art_321,Art_32506/2004,Art_33,Art_34,Art_34-5,Art_35,Art_36,Art_37,Art_3759/2004,Art_38,Art_44,Art_46,Art_48,Art_5,Art_58,Art_6,Art_7,Art_8,Art_82,Art_88,Art_9,VIOLATED_ARTICLES
10,1532,SPAIN,15/12/2022,16000,"HOSPITAL RECOLETAS PONFERRADA, S.L.","6,15",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
11,1531,ROMANIA,15/12/2022,50000,Societatea Energetică Electrica S.A.,28,Insufficient data processing agreement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1530,SPAIN,13/12/2022,56000,"Vodafone España, S.A.U.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13,1529,SPAIN,13/12/2022,56000,"Vodafone España, S.A.U.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14,1528,ITALY,20/10/2022,7000,I.S.P.R.O.,"5,9",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
15,1527,FRANCE,08/12/2022,300000,FREE SAS,"12,15,17,32,33",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16,1526,FINLAND,09/12/2022,230000,Viking Line Oy Abp,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17,1525,SPAIN,13/12/2022,56000,"Vodafone España, S.A.U.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18,1524,PORTUGAL,02/11/2022,4300000,Portuguese National Statistical Institute,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,1523,SPAIN,09/12/2022,120,Private individual,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1522,SPAIN,09/12/2022,8000,Notary,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,1521,SPAIN,09/12/2022,480,Private individual,"6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
22,1520,ROMANIA,09/12/2022,2000,Casa Rusu S.R.L.,25,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1519,IRELAND,26/01/2022,5000,Slane Credit Union Ltd.,5,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,1518,SPAIN,25/11/2022,5000,"Association for the prevention and study of crimes, abuses and negligence in information technology and advanced communications (APEDANICA)",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,1517,SPAIN,25/11/2022,1800,"ALPA 57 PRODUCCIONES, S.L.",58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26,1516,SPAIN,02/12/2022,3600,Federation of Sports for People with Intellectual Disabilities of Castilla la Mancha-FECAM,"9,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
27,1515,SPAIN,02/12/2022,3500,"CASA 7 PERSONAL SHOPPER, S.L.","5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
28,1514,ITALY,10/11/2022,40000,Usl Valle d'Aosta,"5,9,25,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
29,1513,ITALY,15/09/2022,40000,FCA Italy S.p.A.,"12,15",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,1512,ITALY,06/10/2022,10000,"Codess Sociale, Soc. Coop. sociale.","12,17",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1511,ITALY,06/10/2022,2000000,Alpha Exploration,"5,28,32,35",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
32,1510,SPAIN,03/12/2022,300,Homeowners Association,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,1509,SPAIN,03/12/2022,600,"LORENT 2013, S.L",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,1508,SPAIN,03/12/2022,3000,"INDECEMI, S.L.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,1507,SPAIN,29/11/2022,3000,Company,"6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
36,1506,FRANCE,24/11/2022,600000,ÉLECTRICITÉ DE FRANCE,"7,12,13,14,15,21,34-5",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
37,1505,ITALY,10/11/2022,500000,Vodafone Italia S.p.A.,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,1504,SPAIN,29/11/2022,500,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,1503,ROMANIA,25/11/2022,3000,OTP LEASING ROMANIA IFN SA,25,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1502,IRELAND,25/11/2022,265000000,Meta Platforms Ireland Limited,25,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1501,ROMANIA,24/11/2022,1000,Medicover S.R.L.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1500,ROMANIA,21/11/2022,20000,ING Bank NV Amsterdam Sucursala București,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1499,SPAIN,21/11/2022,300,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,1498,PORTUGAL,02/11/2022,180000,Setúbal municipality,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,1497,ROMANIA,18/11/2022,300,Homeowners Association Bld. Pipera 1-2E,58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,1496,FRANCE,10/11/2022,800000,DISCORD INC.,"5,32,35",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
47,1495,ROMANIA,16/11/2022,28000,Raiffeisen Bank SA,25,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1494,POLAND,02/11/2022,1700,Mayor,5,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,1493,HUNGARY,11/08/2022,197000,AMPLIFON Hungary Trade and Service Provider LLC,"5,14",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
50,1492,SPAIN,15/11/2022,80000,"BANKINTER, S.A.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,1491,SPAIN,11/11/2022,3600,"XASTRE DO PETO, S.L.","6,13,21",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
52,1490,SPAIN,11/11/2022,48000,Banco Bilbao Vizcaya Argentaria S.L.,"5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
53,1489,SPAIN,10/11/2022,900,Homeowners Association,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,1488,SPAIN,10/11/2022,300,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,1487,SPAIN,03/11/2022,70000,UNITED PARCEL SERVICE ESPAÑA LTD Y COMPAÑIA SRC,"5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
56,1486,SPAIN,31/10/2022,525000,TECHPUMP SOLUTIONS S.L.,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,1485,SPAIN,02/11/2022,2000,"Rapido Finance, S.L.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58,1484,SPAIN,02/11/2022,5000,"CÍTRICOS TANTA, S.L.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,1483,ITALY,05/08/2022,1000,Colosseo S.r.l.,"5,15,17,21,24",Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
60,1482,ROMANIA,09/11/2022,1000,SC Das Sense Society SRL,58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61,1481,ROMANIA,08/11/2022,5000,SC Prestige Media PHG SRL,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
62,1480,SPAIN,31/10/2022,56000,"Vodafone España, S.A.U.","5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
63,1479,ROMANIA,07/11/2022,2000,Romanian Post,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,1478,SPAIN,02/11/2022,25000,CAIXABANK S.A.,16,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1477,SPAIN,31/10/2022,70000,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.","5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
66,1476,SPAIN,31/10/2022,2000,Private individual,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
67,1475,SPAIN,01/09/2022,10000,Private individual,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
68,1474,SPAIN,23/09/2022,1200,"URBANO DIVERTIA, S.L.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,1473,ITALY,16/06/2022,20000,Deutsche Bank S.p.A.,"12,15",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70,1472,SPAIN,25/10/2022,9000,EL RACO DEL PIS INVERSIONES S.L.,"5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
71,1471,SPAIN,26/10/2022,10000,ACKERMANN & SCHWARTZ ATTORNEYS AT LAW SLP,"6,13",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
72,1470,SPAIN,17/10/2022,35000,OES GLOBAL ENERGY S.L.,"5,32",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
73,1469,ITALY,15/09/2022,3000,Thiene municipality,"5,6,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
74,1468,SPAIN,24/10/2022,8000,"ADSL HOUSE, S.L.",48,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,1467,SPAIN,24/10/2022,400,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
76,1466,SPAIN,24/10/2022,240,Company,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
77,1465,ITALY,21/07/2022,20000,Acqua Novara.VCO S.p.a.,"5,6,28,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
78,1464,ITALY,21/07/2022,5000,Ginosa municipality,"5,6,28,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
79,1463,ITALY,21/07/2022,10000,Clio S.r.l.,"5,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
